image_name,abs_path,butterfly,cat,chicken,cow,dog,elephant,horse,sheep,spider,squirrel,split
823.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cat/823.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-WWvS3CjKNC_nW1TQHymS5QAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-WWvS3CjKNC_nW1TQHymS5QAAAA.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-mIaohFSbv_IsuB34vOM5wgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-mIaohFSbv_IsuB34vOM5wgHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-Ru5QBDn1d7vAK_jPILWzpgHaJN.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-Ru5QBDn1d7vAK_jPILWzpgHaJN.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-vrXC7GYV2IvKWIRsXSp01wHaFS.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-vrXC7GYV2IvKWIRsXSp01wHaFS.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-db2uD6932T1c5prtkzpRnAHaGQ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-db2uD6932T1c5prtkzpRnAHaGQ.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-xKntPgrdqGsS7yyclucSAgHaJ4.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-xKntPgrdqGsS7yyclucSAgHaJ4.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-TmRbxXpIP0uKmiwNiiMtawHaGe.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-TmRbxXpIP0uKmiwNiiMtawHaGe.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-O6QOWTRPPTrpoqKV6lxQnAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-O6QOWTRPPTrpoqKV6lxQnAHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-IxTEnS4XVys704dW2idZ6AHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-IxTEnS4XVys704dW2idZ6AHaE8.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-6C5L5Jh7z-dBXB3156mwXQHaHp.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-6C5L5Jh7z-dBXB3156mwXQHaHp.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-wMf--o71Rr_MOVohz-oDZAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-wMf--o71Rr_MOVohz-oDZAHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
1207.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cat/1207.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-PkpBdjBzxDXY4BEtzA2GkAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-PkpBdjBzxDXY4BEtzA2GkAHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
1309.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cat/1309.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-r6a7sfGeTn91iw0NYqFxbQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-r6a7sfGeTn91iw0NYqFxbQHaFj.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-Vt197xoZ7jEvOjd_Y2qCNwHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-Vt197xoZ7jEvOjd_Y2qCNwHaEK.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-f0szVcYdrkPMn4xl9qmqdgHaGD.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-f0szVcYdrkPMn4xl9qmqdgHaGD.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-PvthZbfx1T4wHGLuwfkP1QHaEf.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-PvthZbfx1T4wHGLuwfkP1QHaEf.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-dP20hvkbgMSH8S-u_R8W_gHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-dP20hvkbgMSH8S-u_R8W_gHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-ENKrKagusX_gUYkAgQNcDwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-ENKrKagusX_gUYkAgQNcDwHaFj.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-Yug5cUteWfrpkPeb-hbsxgHaFb.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-Yug5cUteWfrpkPeb-hbsxgHaFb.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-83sn33bOLNVpDaqJR3eo0QHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-83sn33bOLNVpDaqJR3eo0QHaE8.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-QeEUo7E0tTiLb3dzD-bmMgHaGE.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-QeEUo7E0tTiLb3dzD-bmMgHaGE.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-_-quJDmXrT2nRLANm9PSVAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-_-quJDmXrT2nRLANm9PSVAHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-_eBFX43c-HpOV8fD5L9_fQHaE9.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-_eBFX43c-HpOV8fD5L9_fQHaE9.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-6n5DXR4R6tbk2SVjIYhBggHaE6.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-6n5DXR4R6tbk2SVjIYhBggHaE6.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-XvBAiiwIR2ot2CwW2mcgEgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-XvBAiiwIR2ot2CwW2mcgEgHaFj.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-6A6SpPbz_YUI4ElMo-UhuQHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-6A6SpPbz_YUI4ElMo-UhuQHaE8.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-xkmVwcY_-27PQO-vF51ncgAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-xkmVwcY_-27PQO-vF51ncgAAAA.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-_sxc6FBIGJ-a37r1oi35JwEsDI.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-_sxc6FBIGJ-a37r1oi35JwEsDI.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-mI6OXZinsIteRbEP5e269gHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-mI6OXZinsIteRbEP5e269gHaE8.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-WWL6KdUAHsENH5UTGOrGHAAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-WWL6KdUAHsENH5UTGOrGHAAAAA.jpeg,0,0,0,0,1,0,0,0,0,0,train
379_renamed.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/379_renamed.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-UL9IylQ54eo7Y3fkBuv_KAHaKd.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-UL9IylQ54eo7Y3fkBuv_KAHaKd.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-CGKpndK5mjmSTknPGxUt4QAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-CGKpndK5mjmSTknPGxUt4QAAAA.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-pCmeTBtEIBVyGF5ae767gAHaFt.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-pCmeTBtEIBVyGF5ae767gAHaFt.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-VjQi1a47v34Mo0rbUnTpdgHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-VjQi1a47v34Mo0rbUnTpdgHaE8.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-k2c3MJtV9bO4abMeKOZkngHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-k2c3MJtV9bO4abMeKOZkngHaFj.jpeg,1,0,0,0,0,0,0,0,0,0,train
1104.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cat/1104.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-yxXWF5RT9MErykU37-HNJgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-yxXWF5RT9MErykU37-HNJgHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-4oe01pHa9oy9ltFhms2M9QHaEn.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-4oe01pHa9oy9ltFhms2M9QHaEn.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-cbmIMSyNg74yWJJsVXvDhgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-cbmIMSyNg74yWJJsVXvDhgHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-7PQ7NzKqmhY1ZcZT3vjeTgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-7PQ7NzKqmhY1ZcZT3vjeTgHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-RsVUVc9Lc5tliRNQCg4kPwHaFS.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-RsVUVc9Lc5tliRNQCg4kPwHaFS.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-dqFHcXdjFRv9jhaAhkFGYwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-dqFHcXdjFRv9jhaAhkFGYwHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-rKxcxJAblM67tvSm62JWqQAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-rKxcxJAblM67tvSm62JWqQAAAA.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-UjO-MAf0VNeU9SYwurLDQwHaFi.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-UjO-MAf0VNeU9SYwurLDQwHaFi.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-dkPoin87cPGBN8AB_TTb9wHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-dkPoin87cPGBN8AB_TTb9wHaFj.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-1PS7kGhnuGKxDM1B3L-jWwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-1PS7kGhnuGKxDM1B3L-jWwHaFj.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-8olr2aNPR2bEx__c_3c21QHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-8olr2aNPR2bEx__c_3c21QHaE7.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-MjMeBEV8mZiMacMUEEI-xwHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-MjMeBEV8mZiMacMUEEI-xwHaEK.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-_q69b0aNwV00VbhnYESOYgAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-_q69b0aNwV00VbhnYESOYgAAAA.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-uBj8KjbZGGbQP_ZQo9E0SAHaE5.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-uBj8KjbZGGbQP_ZQo9E0SAHaE5.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-PsC2yml0-55rydnUAfdGHQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-PsC2yml0-55rydnUAfdGHQHaFj.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-ihkWCLc7Z0G6N4BFbEQsnwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-ihkWCLc7Z0G6N4BFbEQsnwHaFj.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-EiXDM0-84JJMsJwR6UyqqAHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-EiXDM0-84JJMsJwR6UyqqAHaHa.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-MkBWEqsBpx5Me4W_uidAOAHaHH.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-MkBWEqsBpx5Me4W_uidAOAHaHH.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-1nmm5E6U5MFMzqQRzuAwhAHaFE.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-1nmm5E6U5MFMzqQRzuAwhAHaFE.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-z8jFJyX-oTR-4YgcsnxsfwHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-z8jFJyX-oTR-4YgcsnxsfwHaE7.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-AkkHy8akg8YM-F2ZuJyC_QHaGe.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-AkkHy8akg8YM-F2ZuJyC_QHaGe.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-MpWY8USoo7z6Ul6gsox6hwHaFB.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-MpWY8USoo7z6Ul6gsox6hwHaFB.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-qCeod792u5LdPxg-8xlrtgAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-qCeod792u5LdPxg-8xlrtgAAAA.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-iv1lob9I31eoYx8vEA_YowHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-iv1lob9I31eoYx8vEA_YowHaFj.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-3LFkzYXWpMbei4cXaPVAzQHaH-.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-3LFkzYXWpMbei4cXaPVAzQHaH-.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-aIoqs0GfS8Lmn7guWdBAhgHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-aIoqs0GfS8Lmn7guWdBAhgHaE7.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-WZ9sAaxwmWfW8EpsBnQQuwEsEA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-WZ9sAaxwmWfW8EpsBnQQuwEsEA.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-d37dYioIHnWI0cLCIH8RpAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-d37dYioIHnWI0cLCIH8RpAHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-UQUfEsSR2w3ykRoASBLzqwHaJ4.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-UQUfEsSR2w3ykRoASBLzqwHaJ4.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-Qu4jzRnfTOe-VdJhVYLxwgHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-Qu4jzRnfTOe-VdJhVYLxwgHaEK.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-t6rAxG_moStWBKmYcT6r5wHaFY.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-t6rAxG_moStWBKmYcT6r5wHaFY.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-exouo3Sb_jBaZy3-nDnRtAAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-exouo3Sb_jBaZy3-nDnRtAAAAA.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-vpLmEHMTyzBe186a_tq_0wHaH3.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-vpLmEHMTyzBe186a_tq_0wHaH3.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-MKcjHDBqtNATUOoy6EKVYwHaNP.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-MKcjHDBqtNATUOoy6EKVYwHaNP.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-sqVum3nYFwl8b197Y_i33QHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-sqVum3nYFwl8b197Y_i33QHaE8.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-UzF0TeosfCb8GAR-CHiMYQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-UzF0TeosfCb8GAR-CHiMYQHaFj.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-76qLCucFcaDYnUiOdXEcygHaEo.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-76qLCucFcaDYnUiOdXEcygHaEo.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-hPGktZA7OXRJVM77pALo8AHaEW.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-hPGktZA7OXRJVM77pALo8AHaEW.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-DK8kLnfqUbggl0J-TB24_wHaE5.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-DK8kLnfqUbggl0J-TB24_wHaE5.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-_XTo_PganejtNU_34Qf-4AHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-_XTo_PganejtNU_34Qf-4AHaE8.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-6OwBop74-ACn0ZOBqyj5uQHaEo.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-6OwBop74-ACn0ZOBqyj5uQHaEo.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-YSBJtsDgNOfzJfuk4UHDsAHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-YSBJtsDgNOfzJfuk4UHDsAHaEK.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-UAxBg6XuoHLftn21IsUXkgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-UAxBg6XuoHLftn21IsUXkgHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-W8MR_y2t4vJ0O0QVYrGHIgHaGM.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-W8MR_y2t4vJ0O0QVYrGHIgHaGM.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-N8Dgv3-59SaPytMsMWZYIQHaJ4.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-N8Dgv3-59SaPytMsMWZYIQHaJ4.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-nWapwT0UK59s1RGsRPmSsQEsDI.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-nWapwT0UK59s1RGsRPmSsQEsDI.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-qiNRG6Txg1-yAB2VZQwHPAHaEZ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-qiNRG6Txg1-yAB2VZQwHPAHaEZ.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-yf8ZOdTdNRqs_ji3BGxvNwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-yf8ZOdTdNRqs_ji3BGxvNwHaFj.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-NdbwNQlBUug3DrvJ9iCBsAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-NdbwNQlBUug3DrvJ9iCBsAHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-X56EDRgE5NseoZH8EEQwVgHaEs.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-X56EDRgE5NseoZH8EEQwVgHaEs.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-4Q5uYog_JK-mbfuZH7hKswAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-4Q5uYog_JK-mbfuZH7hKswAAAA.jpeg,0,0,0,1,0,0,0,0,0,0,train
1171.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cat/1171.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-DUEHjGZrwG1xUBQx5Cd3FQHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-DUEHjGZrwG1xUBQx5Cd3FQHaEK.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-dpUUzuiFWl8PAfhFLyeSMQEsDh.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-dpUUzuiFWl8PAfhFLyeSMQEsDh.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-a-3U1846j_6rpMu9L6TVqwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-a-3U1846j_6rpMu9L6TVqwHaFj.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-_Lqu0P1huPpO-BYjvUuNpwHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-_Lqu0P1huPpO-BYjvUuNpwHaE8.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-ro-FUIoyhXShbpzblIWcFAHaEH.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-ro-FUIoyhXShbpzblIWcFAHaEH.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-85z5txh46_qHl1_V9JUa_gHaHN.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-85z5txh46_qHl1_V9JUa_gHaHN.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-tZW0oL0i-wFpwvR1R7RY4AHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-tZW0oL0i-wFpwvR1R7RY4AHaFj.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-VRMnt5UoQct-rvLTzBB7_wHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-VRMnt5UoQct-rvLTzBB7_wHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-2h83tEtPUJS2PiCLCR6-aAHaFO.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-2h83tEtPUJS2PiCLCR6-aAHaFO.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-Emacm5P4N2eoMh_1CeiRJAHaH2.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-Emacm5P4N2eoMh_1CeiRJAHaH2.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-C4fzUdH6MLqnx_WARUEJ9AHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-C4fzUdH6MLqnx_WARUEJ9AHaFj.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-mrKyPYWVl9Psf8Dc_2f_NwHaFN.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-mrKyPYWVl9Psf8Dc_2f_NwHaFN.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-rPuwGevuwKgZKUDYrUN5zAHaFr.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-rPuwGevuwKgZKUDYrUN5zAHaFr.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-jPk_07eRa5_XjCcJ8oIH1QHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-jPk_07eRa5_XjCcJ8oIH1QHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-Yr8nssZxBRKmlj_4bVctjQHaGE.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-Yr8nssZxBRKmlj_4bVctjQHaGE.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-kXxIhhDRm93DA-Yv3O0nEwAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-kXxIhhDRm93DA-Yv3O0nEwAAAA.jpeg,0,0,1,0,0,0,0,0,0,0,train
746_renamed.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/746_renamed.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-pXRyU259nBzWN2ajuFEvqAHaF_.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-pXRyU259nBzWN2ajuFEvqAHaF_.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-_7-NZ2rwc8GBraL0cYxSoQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-_7-NZ2rwc8GBraL0cYxSoQHaFj.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-6iPHVFKO_x2SLHOIL2ategHaH6.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-6iPHVFKO_x2SLHOIL2ategHaH6.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-otZsgrASlZH6Np4H4MGbCAHaGG.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-otZsgrASlZH6Np4H4MGbCAHaGG.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-bFhz0EkJCA4S2LYoYQya5gHaGP.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-bFhz0EkJCA4S2LYoYQya5gHaGP.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-82d0yL7weisZIkYC5eqajwHaFY.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-82d0yL7weisZIkYC5eqajwHaFY.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-78PYdMhCBFMo5T7UpqE4QAHaHM.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-78PYdMhCBFMo5T7UpqE4QAHaHM.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-5NmJsqH4uBQ60fj8FMpYagHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-5NmJsqH4uBQ60fj8FMpYagHaEK.jpeg,0,0,0,0,0,1,0,0,0,0,train
